Id,Probability
420,0.02436724863946438
421,0.03143095225095749
422,0.05925293639302254
423,0.11010961979627609
424,0.024581609293818474
425,0.016941625624895096
426,0.023932667449116707
427,0.15691187977790833
428,0.0543748214840889
429,0.19844895601272583
430,0.0333118736743927
431,0.4934439957141876
432,0.027884915471076965
433,0.01960349828004837
434,0.0473351813852787
435,0.0867115929722786
436,0.0922587513923645
437,0.26421937346458435
438,0.21337759494781494
439,0.020256567746400833
440,0.1127530187368393
441,0.09547656029462814
442,0.11658971756696701
443,0.07113400846719742
444,0.01586076058447361
445,0.12377793341875076
446,0.4100937247276306
447,0.028394902125000954
448,0.21796387434005737
449,0.13715696334838867
450,0.02071329765021801
451,0.14916551113128662
452,0.03243140131235123
453,0.2809995114803314
454,0.058270588517189026
455,0.23005324602127075
456,0.034705501049757004
457,0.1411154568195343
458,0.031844571232795715
459,0.1314897984266281
460,0.029979148879647255
461,0.04446679353713989
462,0.1423315703868866
463,0.033074792474508286
464,0.15378616750240326
465,0.14049404859542847
466,0.01701710745692253
467,0.028743717819452286
468,0.021019427105784416
469,0.036061253398656845
470,0.3503398597240448
471,0.02986808493733406
472,0.023878606036305428
473,0.3428248167037964
474,0.1556605100631714
475,0.039960384368896484
476,0.045415714383125305
477,0.025884000584483147
478,0.04843397065997124
479,0.08880867809057236
480,0.03904316574335098
481,0.19891592860221863
482,0.021722260862588882
483,0.12561394274234772
484,0.16352413594722748
485,0.02909237891435623
486,0.35007330775260925
487,0.14149241149425507
488,0.1651257574558258
489,0.2593792676925659
490,0.14481805264949799
491,0.01834547519683838
492,0.0501929447054863
493,0.45465099811553955
494,0.047699034214019775
495,0.40177977085113525
496,0.03660298138856888
497,0.09597914665937424
498,0.03830903396010399
499,0.20006689429283142
500,0.03708149492740631
501,0.037122201174497604
502,0.02554265409708023
503,0.15206804871559143
504,0.04115501418709755
505,0.021690968424081802
506,0.5071982145309448
507,0.22000524401664734
508,0.014462139457464218
509,0.018537890166044235
510,0.028843171894550323
511,0.022022824734449387
512,0.419730007648468
513,0.1313248574733734
514,0.0911337286233902
515,0.05613894388079643
516,0.44073987007141113
517,0.01680087484419346
518,0.058746062219142914
519,0.021294066682457924
520,0.03204229101538658
521,0.01718427799642086
522,0.04145786538720131
523,0.20415112376213074
524,0.08706106245517731
525,0.15788733959197998
526,0.4282219707965851
527,0.27832797169685364
528,0.025675198063254356
529,0.30206263065338135
530,0.025800960138440132
531,0.017641017213463783
532,0.015183678828179836
533,0.031879961490631104
534,0.02212519198656082
535,0.01960349828004837
536,0.02682414837181568
537,0.021518394351005554
538,0.20639698207378387
539,0.08336015790700912
540,0.013586469925940037
541,0.03786963224411011
542,0.06929416209459305
543,0.17773589491844177
544,0.21796387434005737
545,0.030421124771237373
546,0.016499120742082596
547,0.1505950540304184
548,0.02290402352809906
549,0.024904614314436913
550,0.1960865706205368
551,0.2713620960712433
552,0.23294518887996674
553,0.02367938682436943
554,0.01793697290122509
555,0.26003602147102356
556,0.02707795612514019
557,0.08297919481992722
558,0.041016608476638794
559,0.25972792506217957
560,0.14117127656936646
561,0.022484788671135902
562,0.024373795837163925
563,0.200254425406456
564,0.135931134223938
565,0.182771235704422
566,0.03882070258259773
567,0.017444821074604988
568,0.08012091368436813
569,0.6874749064445496
570,0.1259499192237854
571,0.28082409501075745
572,0.02991049736738205
573,0.03780828416347504
574,0.14640486240386963
575,0.18162377178668976
576,0.035217735916376114
577,0.07577305287122726
578,0.04426252841949463
579,0.24517793953418732
580,0.03995632380247116
581,0.020979763939976692
582,0.026791129261255264
583,0.014553560875356197
584,0.06309147924184799
585,0.16333647072315216
586,0.01802554540336132
587,0.06310391426086426
588,0.16293452680110931
589,0.03133105859160423
590,0.026132751256227493
591,0.21059569716453552
592,0.02418171800673008
593,0.11000283807516098
594,0.051476672291755676
595,0.2976454496383667
596,0.08270634710788727
597,0.07843361049890518
598,0.09698733687400818
599,0.03144797682762146
600,0.021180905401706696
601,0.04465990141034126
602,0.0925966277718544
603,0.022680580615997314
604,0.023244252428412437
605,0.22263745963573456
606,0.0222445297986269
607,0.12601183354854584
608,0.08300275355577469
609,0.39257270097732544
610,0.04695405438542366
611,0.2009212225675583
612,0.02909237891435623
613,0.029627768322825432
614,0.07475607842206955
615,0.07580181956291199
616,0.019280994310975075
617,0.1406814157962799
618,0.022375036031007767
619,0.04704867675900459
620,0.066663958132267
621,0.0339936837553978
622,0.06725984066724777
623,0.07158073037862778
624,0.10005178302526474
625,0.139865443110466
626,0.6320998072624207
627,0.2720668613910675
628,0.038650430738925934
629,0.03183406963944435
630,0.17655740678310394
631,0.02324138954281807
632,0.08209360390901566
633,0.02212519198656082
634,0.10309991240501404
635,0.11927911639213562
636,0.02909237891435623
637,0.025060534477233887
638,0.09223783016204834
639,0.24226634204387665
640,0.013635821640491486
641,0.03333161771297455
642,0.5157378911972046
643,0.26801466941833496
644,0.4573880136013031
645,0.23756293952465057
646,0.4489300549030304
647,0.018473440781235695
648,0.15928097069263458
649,0.033060938119888306
650,0.07195417582988739
651,0.5047053098678589
652,0.03190512955188751
653,0.19428275525569916
654,0.6593767404556274
655,0.020579570904374123
656,0.0875912755727768
657,0.04239116981625557
658,0.02643701620399952
659,0.2731514275074005
660,0.26689812541007996
661,0.11933645606040955
662,0.31211987137794495
663,0.19786082208156586
664,0.26516756415367126
665,0.7397379875183105
666,0.0145267304033041
667,0.06136048212647438
668,0.1935727596282959
669,0.4269750416278839
670,0.1067822203040123
671,0.03345793858170509
672,0.18071967363357544
673,0.09812349081039429
674,0.02212519198656082
675,0.47432416677474976
676,0.3579198718070984
677,0.1039452999830246
678,0.15805505216121674
679,0.1507924348115921
680,0.3075356185436249
681,0.08076740056276321
682,0.03830903396010399
683,0.13918793201446533
684,0.034051161259412766
685,0.20932818949222565
686,0.020875463262200356
687,0.020739132538437843
688,0.019072821363806725
689,0.22153346240520477
690,0.12388841062784195
691,0.13113389909267426
692,0.4423469007015228
693,0.09843046218156815
694,0.08421260863542557
695,0.09607335180044174
696,0.042905308306217194
697,0.01606304943561554
698,0.13373519480228424
699,0.36503922939300537
700,0.06133360415697098
701,0.01834547519683838
702,0.38185328245162964
703,0.1670721471309662
704,0.9284814596176147
705,0.03574075922369957
706,0.06948479264974594
707,0.11614569276571274
708,0.050049878656864166
709,0.027884915471076965
710,0.02869284711778164
711,0.11221270263195038
712,0.2190936803817749
713,0.0329308807849884
714,0.03649622201919556
715,0.061448391526937485
716,0.6609030961990356
717,0.02000546082854271
718,0.1620386689901352
719,0.09253902733325958
720,0.021330807358026505
721,0.03822404518723488
722,0.059792205691337585
723,0.10656590759754181
724,0.029019536450505257
725,0.32192349433898926
726,0.0679483637213707
727,0.024158142507076263
728,0.12533734738826752
729,0.11795516312122345
730,0.585404098033905
731,0.047323159873485565
732,0.14370524883270264
733,0.02986808493733406
734,0.02927039936184883
735,0.20934520661830902
736,0.12196023017168045
737,0.08712352067232132
738,0.21162065863609314
739,0.027509240433573723
740,0.017978506162762642
741,0.04117545485496521
742,0.04918073117733002
743,0.14068347215652466
744,0.10120327025651932
745,0.08617091178894043
746,0.12010445445775986
747,0.02431972697377205
748,0.09872397780418396
749,0.09898561239242554
750,0.1503475457429886
751,0.2723371088504791
752,0.017424065619707108
753,0.046424172818660736
754,0.02909237891435623
755,0.04611100256443024
756,0.01822279766201973
757,0.14521460235118866
758,0.06332052499055862
759,0.023686092346906662
760,0.026806360110640526
761,0.03388790786266327
762,0.15081200003623962
763,0.20951461791992188
764,0.019504059106111526
765,0.039814695715904236
766,0.1488351672887802
767,0.018280036747455597
768,0.18669666349887848
769,0.06303863972425461
770,0.19911238551139832
771,0.030376356095075607
772,0.23130518198013306
773,0.20536214113235474
774,0.035434119403362274
775,0.14489240944385529
776,0.025303412228822708
777,0.23156073689460754
778,0.027364399284124374
779,0.024372877553105354
780,0.522911012172699
781,0.10488199442625046
782,0.03262406960129738
783,0.0486423559486866
784,0.13137182593345642
785,0.1046641394495964
786,0.14315922558307648
787,0.07295279949903488
788,0.10426463931798935
789,0.09867127239704132
790,0.33450847864151
791,0.035434119403362274
792,0.5134882926940918
793,0.22579367458820343
794,0.04501276835799217
795,0.270099401473999
796,0.024571053683757782
797,0.2526398301124573
798,0.04960976913571358
799,0.45174604654312134
800,0.047531019896268845
801,0.08095361292362213
802,0.03684456646442413
803,0.2287221997976303
804,0.029621921479701996
805,0.541167676448822
806,0.07837368547916412
807,0.022812094539403915
808,0.2577933967113495
809,0.13773609697818756
810,0.15221013128757477
811,0.08074133098125458
812,0.04098217561841011
813,0.06825347989797592
814,0.029090795665979385
815,0.24755023419857025
816,0.10645096749067307
817,0.017670052126049995
818,0.08291999995708466
819,0.027998076751828194
820,0.14940370619297028
821,0.06623858958482742
822,0.24923446774482727
823,0.015922170132398605
824,0.05176376923918724
825,0.026806360110640526
826,0.06969450414180756
827,0.11794692277908325
828,0.079995296895504
829,0.024158142507076263
830,0.05134713277220726
831,0.2371678501367569
832,0.0321294441819191
833,0.25950345396995544
834,0.020340589806437492
835,0.2674238681793213
836,0.07057789713144302
837,0.23559418320655823
838,0.04109765961766243
839,0.21581979095935822
840,0.7325317859649658
841,0.2120906114578247
842,0.11563123762607574
843,0.18840515613555908
844,0.11972775310277939
845,0.7912359833717346
846,0.49522826075553894
847,0.019535066559910774
848,0.04933521896600723
849,0.3365328311920166
850,0.03812209144234657
851,0.09390512853860855
852,0.02645801566541195
853,0.17881913483142853
854,0.046183034777641296
855,0.0145267304033041
856,0.13739052414894104
857,0.06983886659145355
858,0.083809033036232
859,0.02909237891435623
860,0.15589970350265503
861,0.41363805532455444
862,0.024279862642288208
863,0.01960349828004837
864,0.033650413155555725
865,0.09368351101875305
866,0.02709208056330681
867,0.018280036747455597
868,0.12592317163944244
869,0.09073896706104279
870,0.015883933752775192
871,0.048413701355457306
872,0.06319636851549149
873,0.015676984563469887
874,0.01810411922633648
875,0.017444821074604988
876,0.07106982916593552
877,0.02813340537250042
878,0.05522528290748596
879,0.01634173095226288
880,0.06469075381755829
881,0.06173975393176079
882,0.1488351672887802
883,0.11257272958755493
884,0.07789506763219833
885,0.024581609293818474
886,0.02485959231853485
887,0.11111640930175781
888,0.6310977935791016
889,0.08535754680633545
890,0.13970334827899933
891,0.022748710587620735
892,0.01960349828004837
893,0.5880705118179321
894,0.9084008932113647
895,0.07790844887495041
896,0.07859382033348083
897,0.019737817347049713
898,0.01325660478323698
899,0.03397457301616669
900,0.01591823436319828
901,0.11732229590415955
902,0.13177600502967834
903,0.025822974741458893
904,0.01586076058447361
905,0.017340106889605522
906,0.05606187880039215
907,0.25669753551483154
908,0.3322325050830841
909,0.1684494912624359
910,0.06785137206315994
911,0.0775899738073349
912,0.11204061657190323
913,0.023248426616191864
914,0.022908752784132957
915,0.18818813562393188
916,0.04008425772190094
917,0.12241818010807037
918,0.02212519198656082
919,0.08518904447555542
920,0.12260959297418594
921,0.1554897129535675
922,0.20415112376213074
923,0.22169725596904755
924,0.02337418869137764
925,0.03208793327212334
926,0.15143626928329468
927,0.13501237332820892
928,0.05893516540527344
929,0.15992099046707153
930,0.4313717186450958
931,0.3026997447013855
932,0.026686755940318108
933,0.07927078753709793
934,0.027364399284124374
935,0.02765170857310295
936,0.02909237891435623
937,0.07195417582988739
938,0.03574817627668381
939,0.08430503308773041
940,0.03275154158473015
941,0.20619945228099823
942,0.02986808493733406
943,0.1472080647945404
944,0.25480222702026367
945,0.02405259571969509
946,0.02585059590637684
947,0.13539691269397736
948,0.02860780619084835
949,0.02842986211180687
950,0.044647570699453354
951,0.023939814418554306
952,0.34329953789711
953,0.19147644937038422
954,0.027332959696650505
955,0.23984947800636292
956,0.1053035780787468
957,0.031879961490631104
958,0.07676035910844803
959,0.05770449712872505
960,0.033337656408548355
961,0.02780752442777157
962,0.06457298249006271
963,0.016499120742082596
964,0.025325989350676537
965,0.05132625624537468
966,0.08058999478816986
967,0.15583176910877228
968,0.09357758611440659
969,0.47617775201797485
970,0.41049274802207947
971,0.042968589812517166
972,0.4578685462474823
973,0.09259172528982162
974,0.18047311902046204
975,0.0213785357773304
976,0.05180623009800911
977,0.14495384693145752
978,0.10209336131811142
979,0.14986349642276764
980,0.8065991997718811
981,0.036061253398656845
982,0.018838202580809593
983,0.034485217183828354
984,0.0337776280939579
985,0.0845077633857727
986,0.4968849718570709
987,0.022024311125278473
988,0.026314711198210716
989,0.03935758396983147
990,0.025719866156578064
991,0.0745278000831604
992,0.02212519198656082
993,0.020190488547086716
994,0.07447686791419983
995,0.024904614314436913
996,0.6567285656929016
997,0.019479185342788696
998,0.04124540090560913
999,0.038641415536403656
1000,0.04357446730136871
1001,0.02909237891435623
1002,0.16192911565303802
1003,0.035106487572193146
1004,0.07624208927154541
1005,0.15885384380817413
1006,0.028456680476665497
1007,0.11037220060825348
1008,0.01584755629301071
1009,0.04619802534580231
1010,0.02560022473335266
1011,0.02975994348526001
1012,0.02788034826517105
1013,0.06016384810209274
1014,0.21115544438362122
1015,0.07250694930553436
1016,0.25564268231391907
1017,0.04154837504029274
1018,0.3096342384815216
1019,0.11295928806066513
1020,0.02909237891435623
1021,0.07924717664718628
1022,0.0859043076634407
1023,0.030924329534173012
1024,0.2515479326248169
1025,0.03198850154876709
1026,0.027433376759290695
1027,0.08192005753517151
1028,0.05445042997598648
1029,0.02986808493733406
1030,0.030274145305156708
1031,0.04426252841949463
1032,0.08823330700397491
1033,0.019639793783426285
1034,0.0914287120103836
1035,0.013575137592852116
1036,0.03883339837193489
1037,0.03705544397234917
1038,0.027998076751828194
1039,0.03376404568552971
1040,0.013575137592852116
1041,0.3224921226501465
1042,0.4639483690261841
1043,0.03742256388068199
1044,0.18345575034618378
1045,0.0386151559650898
1046,0.044647570699453354
1047,0.03599448874592781
1048,0.1074545755982399
1049,0.035434119403362274
1050,0.02575443871319294
1051,0.04796552658081055
1052,0.19855131208896637
1053,0.26429125666618347
1054,0.0339936837553978
1055,0.17252616584300995
1056,0.02909237891435623
1057,0.030873894691467285
1058,0.05912952870130539
1059,0.22263745963573456
1060,0.12436297535896301
1061,0.12329692393541336
1062,0.1338011473417282
1063,0.021793082356452942
1064,0.030816879123449326
1065,0.21426326036453247
1066,0.08581279218196869
1067,0.1301736682653427
1068,0.015640102326869965
1069,0.024372877553105354
1070,0.02422066405415535
1071,0.05250055715441704
1072,0.16291457414627075
1073,0.5022752285003662
1074,0.050410520285367966
1075,0.0711883157491684
1076,0.17957215011119843
1077,0.13245446979999542
1078,0.03889554366469383
1079,0.34329953789711
1080,0.12824396789073944
1081,0.10005178302526474
1082,0.3191966116428375
1083,0.045271825045347214
1084,0.14370881021022797
1085,0.07578341662883759
1086,0.024904614314436913
1087,0.11709354817867279
1088,0.2174057960510254
1089,0.3435848653316498
1090,0.04082748666405678
1091,0.023686092346906662
1092,0.029745841398835182
1093,0.15680520236492157
1094,0.02337418869137764
1095,0.18378469347953796
1096,0.18071967363357544
1097,0.1196100264787674
1098,0.2062274068593979
1099,0.24984857439994812
1100,0.10903860628604889
1101,0.04625394940376282
1102,0.03414244204759598
1103,0.10308300703763962
1104,0.024904614314436913
1105,0.07261916995048523
1106,0.14166094362735748
1107,0.04389673098921776
1108,0.21176905930042267
1109,0.24711234867572784
1110,0.0435810387134552
1111,0.08612623810768127
1112,0.026917383074760437
1113,0.05005655437707901
1114,0.07858109474182129
1115,0.035204436630010605
1116,0.06655425578355789
1117,0.18682855367660522
1118,0.44537273049354553
1119,0.04032482951879501
1120,0.047208335250616074
1121,0.15309256315231323
1122,0.017336256802082062
1123,0.05375157669186592
1124,0.25389912724494934
1125,0.06909438967704773
1126,0.22387737035751343
1127,0.054425910115242004
1128,0.4184187054634094
1129,0.10019813477993011
1130,0.08458143472671509
1131,0.04430039972066879
1132,0.9284814596176147
1133,0.046337563544511795
1134,0.27442196011543274
1135,0.34982067346572876
1136,0.13472774624824524
1137,0.029979240149259567
1138,0.044647570699453354
1139,0.07822822034358978
1140,0.034623920917510986
1141,0.04114062339067459
1142,0.04545794799923897
1143,0.37867340445518494
1144,0.4237564504146576
1145,0.1855749636888504
1146,0.08652792870998383
1147,0.22219820320606232
1148,0.09836044162511826
1149,0.11980605125427246
1150,0.03734930604696274
1151,0.10203027725219727
1152,0.1890176385641098
1153,0.030873894691467285
1154,0.022780179977416992
1155,0.19862087070941925
1156,0.04581845924258232
1157,0.6634975075721741
1158,0.6783730387687683
1159,0.146272212266922
1160,0.023686092346906662
1161,0.4003470540046692
1162,0.1301867663860321
1163,0.09711290150880814
1164,0.14211568236351013
1165,0.07929664105176926
1166,0.04540283977985382
1167,0.9284814596176147
1168,0.026008736342191696
1169,0.06440427899360657
1170,0.09348644316196442
1171,0.7626339197158813
1172,0.049817804247140884
1173,0.03358948230743408
1174,0.029885880649089813
1175,0.16057248413562775
1176,0.463175892829895
1177,0.9284814596176147
1178,0.2927509546279907
1179,0.06970866769552231
1180,0.22335922718048096
1181,0.4547782242298126
1182,0.1268545687198639
1183,0.12140598893165588
1184,0.487118661403656
1185,0.06968729943037033
1186,0.2258063405752182
1187,0.18910105526447296
1188,0.7537427544593811
1189,0.1564750373363495
1190,0.01761012151837349
1191,0.711093008518219
1192,0.02682414837181568
1193,0.47883594036102295
1194,0.1516929566860199
1195,0.20415112376213074
1196,0.016499120742082596
1197,0.0339936837553978
1198,0.03266694024205208
1199,0.16765213012695312
1200,0.2129315733909607
1201,0.13133321702480316
1202,0.027998076751828194
1203,0.021654771640896797
1204,0.02909237891435623
1205,0.03412956744432449
1206,0.04954258352518082
1207,0.6412268877029419
1208,0.2083008736371994
1209,0.16505008935928345
1210,0.033224280923604965
1211,0.17054636776447296
1212,0.15784023702144623
1213,0.02223670668900013
1214,0.03224370256066322
1215,0.5959950685501099
1216,0.02721562795341015
1217,0.21907944977283478
1218,0.027322396636009216
1219,0.13776923716068268
1220,0.06445351243019104
1221,0.1301598995923996
1222,0.17136195302009583
1223,0.28572219610214233
1224,0.03904316574335098
1225,0.1900697946548462
1226,0.032491330057382584
1227,0.03336969390511513
1228,0.20278574526309967
1229,0.5205429196357727
1230,0.7138776779174805
1231,0.03695278987288475
1232,0.2968831956386566
1233,0.04491650313138962
1234,0.7704551219940186
1235,0.9194824695587158
1236,0.021448737010359764
1237,0.23729932308197021
1238,0.5694238543510437
1239,0.1482844054698944
1240,0.03921883553266525
1241,0.03176657110452652
1242,0.06742655485868454
1243,0.029475733637809753
1244,0.06414671987295151
1245,0.22397439181804657
1246,0.2325296550989151
1247,0.1018047034740448
1248,0.021833566948771477
1249,0.15121273696422577
1250,0.04612840339541435
